ORDANYO;NUMORD;NUMTAR;CODPDT;FECIMP;HORA;CANTIDAD;DOCSER;DOCNUM;LINEA
2001;000020;02;8M0904;30/01/2001;0748;1;00;004406;1
2001;000039;01;697-12-12;30/01/2001;0748;1;00;004407;1
2001;000039;01;4202-8-125X30;30/01/2001;0749;4;00;004408;1
2001;000039;01;4201-8-125;30/01/2001;0749;8;00;004409;1
2001;000039;01;1871-8;30/01/2001;0749;4;00;004410;1
2001;000039;01;4202-10-150X60;30/01/2001;0750;1;00;004411;1
2001;000039;01;1871-10;30/01/2001;0751;2;00;004412;1
2001;000039;01;1872-10;30/01/2001;0751;1;00;004413;1
2001;000031;02;1P3703;30/01/2001;0751;1;00;004414;1
2001;000020;02;1R0739;30/01/2001;0752;1;00;004415;1
2001;000036;01;31121;30/01/2001;0752;4;00;004416;1
2001;000036;01;80617;30/01/2001;0752;4;00;004417;1
2001;000031;02;1P3703;30/01/2001;0754;2;00;004418;1
2001;000020;02;1V4850;30/01/2001;0755;2;00;004419;1
2001;000020;02;5K7405;30/01/2001;0755;2;00;004420;1
2001;000036;01;24824;30/01/2001;0756;2;00;004421;1
2001;000036;01;7046;30/01/2001;0756;2;00;004422;1
2000;000229;02;3J1907;30/01/2001;0756;1;00;004423;1
2001;000020;02;3E9838;30/01/2001;0756;20;00;004424;1
2001;000036;01;4900-SP;30/01/2001;0757;1;00;004425;1
2000;000229;02;0S0509;30/01/2001;0757;1;00;004426;1
2000;000229;02;5M2894;30/01/2001;0757;1;00;004427;1
2000;000229;02;0S1594;30/01/2001;0758;1;00;004428;1
2001;000020;02;1861-13-19;30/01/2001;0758;2;00;004429;1
2001;000020;02;1861-16-22;30/01/2001;0758;2;00;004430;1
2001;000020;02;LIQUIDO FRENOS;30/01/2001;0758;2;00;004431;1
2001;000020;02;0S1619;31/01/2001;1110;1;00;004433;1
2001;000020;02;9S8752;31/01/2001;1110;1;00;004434;1
2001;000020;02;3B4506;31/01/2001;1110;1;00;004435;1
2001;000020;02;5M2894;31/01/2001;1111;2;00;004436;1
2001;000031;02;2J7686;31/01/2001;1111;1;00;004437;1
2001;000035;02;1.78X8.73;31/01/2001;1111;1;00;004438;1
2001;000035;02;4202-12-150X30;31/01/2001;1112;1;00;004439;1
2001;000035;02;4900-D3-36;31/01/2001;1112;1;00;004440;1
2000;000229;02;2J0157;31/01/2001;1113;1;00;004441;1
2000;000229;02;8H2778;31/01/2001;1113;1;00;004442;1
2001;000035;03;7W2328;31/01/2001;1113;1;00;004443;1
2001;000020;02;7K8209;31/01/2001;1113;1;00;004444;1
2000;000229;02;1.78X11.10;31/01/2001;1114;1;00;004445;1
2001;000035;02;3X20;31/01/2001;1114;1;00;004446;1
2001;000035;03;3E9838;31/01/2001;1114;7;00;004447;1
2001;000035;03;5AEC;31/01/2001;1114;2;00;004448;1
2000;000229;02;2P6132;31/01/2001;1115;1;00;004449;1
2000;000229;02;7N0200;31/01/2001;1115;1;00;004450;1
2001;000035;02;4900-AGUA-1;31/01/2001;1115;1;00;004451;1
2000;000229;02;8C5210;01/02/2001;1632;1;00;004452;1
2000;000229;02;8N5928;01/02/2001;1632;1;00;004453;1
2001;000020;02;3E9838;01/02/2001;1632;5;00;004454;1
2000;000229;02;1313815;01/02/2001;1633;1;00;004455;1
2001;000038;02;3J1907;01/02/2001;1638;8;00;004456;1
2000;000229;03;1W1695;01/02/2001;1639;1;00;004457;1
2001;000035;03;6I1450;01/02/2001;1640;1;00;004458;1
2001;000035;03;1194740;01/02/2001;1640;1;00;004459;1
2000;000229;02;3J1907;01/02/2001;1640;2;00;004460;1
2001;000038;02;3K0360;01/02/2001;1640;2;00;004461;1
2000;000229;02;4901-CRR;01/02/2001;1641;6;00;004462;1
2001;000035;03;1090360;01/02/2001;1642;1;00;004463;1
2000;000229;02;3J1907;01/02/2001;1642;3;00;004464;1
2001;000035;03;AMELIE;01/02/2001;1642;2;00;004465;1
2001;000035;02;1.78X6.07;01/02/2001;1642;4;00;004466;1
2001;000031;02;1P3704;01/02/2001;0748;1;00;004468;1
2000;000229;02;3J1907;02/02/2001;0800;1;00;004469;1
2001;000031;02;1P3703;02/02/2001;0939;2;00;004470;1
2001;000024;02;31069;02/02/2001;0940;2;00;004471;1
2001;000024;02;93794;02/02/2001;0940;1;00;004472;1
2001;000024;02;93234;02/02/2001;0940;1;00;004473;1
2001;000041;01;2S1287;02/02/2001;0940;1;00;004474;1
2001;000041;01;7W5316;02/02/2001;0941;1;00;004475;1
2000;000229;02;6E2802;02/02/2001;0941;1;00;004476;1
2001;000040;02;4905-3205;02/02/2001;0941;1;00;004477;1
2001;000040;02;1901-25X40X10;02/02/2001;0943;1;00;004478;1
2001;000040;02;4202-A-6X40;02/02/2001;0943;2;00;004479;1
2001;000040;02;4201-6-100;02/02/2001;0943;4;00;004480;1
2001;000035;03;6I1451;02/02/2001;0944;1;00;004481;1
2001;000041;01;4908-86-91;02/02/2001;0944;1;00;004482;1
2001;000041;01;9S8752;05/02/2001;1122;2;00;004483;1
2001;000041;01;0S1588;05/02/2001;1124;2;00;004484;1
2001;000041;01;5M2894;05/02/2001;1125;2;00;004485;1
2001;000030;02;6S1753;05/02/2001;1125;1;00;004486;1
2001;000030;02;3P3321;05/02/2001;1125;1;00;004487;1
2001;000030;02;6V1781;05/02/2001;1125;1;00;004488;1
2001;000030;02;8E5268;05/02/2001;1126;1;00;004489;1
2000;000229;02;3K0360;05/02/2001;1126;1;00;004490;1
2000;000229;02;2M9780;05/02/2001;1126;1;00;004491;1
2000;000229;02;4M6582;05/02/2001;1127;1;00;004492;1
2000;000229;02;3K0360;05/02/2001;1127;1;00;004493;1
2001;000042;01;4V6421;05/02/2001;1127;1;00;004494;1
2001;000030;02;6V1781;06/02/2001;1142;1;00;004495;1
2001;000044;01;3J1907;06/02/2001;1156;8;00;004496;1
2001;000044;01;5H6005;06/02/2001;1208;2;00;004497;1
2001;000044;01;2S4078;06/02/2001;1209;1;00;004498;1
2001;000044;01;7M8485;06/02/2001;1209;2;00;004499;1
2001;000044;01;2M9780;06/02/2001;1209;2;00;004500;1
2001;000044;01;1H8720;06/02/2001;1209;2;00;004501;1
2001;000044;01;2M9780;06/02/2001;1210;1;00;004502;1
2001;000044;01;3J1907;06/02/2001;1210;2;00;004503;1
2001;000030;02;2H9247;06/02/2001;1210;1;00;004504;1
2001;000030;02;8S0768;06/02/2001;1211;1;00;004505;1
2001;000044;01;9J6491;06/02/2001;1211;3;00;004506;1
2001;000044;01;4J0522;06/02/2001;1211;2;00;004507;1
2001;000044;01;4J8996;06/02/2001;1211;2;00;004508;1
2001;000044;01;4J0520;06/02/2001;1212;2;00;004509;1
2001;000044;01;4J8997;06/02/2001;1212;2;00;004510;1
2001;000044;01;3S9233;06/02/2001;1212;1;00;004511;1
2001;000044;01;6J3134;06/02/2001;1212;2;00;004512;1
2001;000044;01;7D9749;06/02/2001;1213;1;00;004513;1
2001;000044;01;4J0523;06/02/2001;1213;2;00;004514;1
2001;000044;01;2M4453;06/02/2001;1213;1;00;004515;1
2001;000044;01;3J7354;06/02/2001;1213;1;00;004516;1
2001;000045;01;542.051;06/02/2001;1214;1;00;004517;1
2001;000020;01;7M4705;19/01/2001;1130;1;00;004518;1
2000;000229;02;4901-B-R;27/01/2001;1242;2;00;004519;1
2000;000229;02;4901-CRR;27/01/2001;1242;6;00;004520;1
2001;000030;02;4K6804;07/02/2001;1249;1;00;004521;1
2001;000044;01;6V4253;07/02/2001;1250;1;00;004522;1
2001;000044;01;6J1038;07/02/2001;1251;3;00;004523;1
2001;000044;01;4J0522;07/02/2001;1251;2;00;004524;1
2001;000048;01;5P8244;08/02/2001;1509;2;00;004525;1
2001;000048;01;2.62X23.47;07/02/2001;1611;3;00;004526;1
2001;000048;01;3.53X88.49;07/02/2001;1611;1;00;004527;1
2001;000048;01;4201-10-125;07/02/2001;1612;1;00;004528;1
2001;000048;01;1871-10;07/02/2001;1612;2;00;004529;1
2001;000048;01;1872-10;07/02/2001;1612;1;00;004530;1
2001;000048;01;4202-10-125X40;07/02/2001;1612;1;00;004531;1
2001;000048;01;1F7958;07/02/2001;1614;2;00;004532;1
2001;000048;01;1A1460;07/02/2001;1614;1;00;004533;1
2001;000030;02;5M7925;07/02/2001;1614;6;00;004534;1
2001;000049;01;1852-140;08/02/2001;1133;2;00;004535;1
2001;000049;01;638-12-16;08/02/2001;1134;1;00;004536;1
2001;000049;01;697-12-12;08/02/2001;1134;1;00;004537;1
2001;000049;01;1871-22;08/02/2001;1134;2;00;004538;1
2001;000049;01;65001;08/02/2001;1135;1;00;004539;1
2001;000048;01;697-8-8;08/02/2001;1135;1;00;004540;1
2001;000048;01;4905-6010;08/02/2001;1135;1;00;004541;1
2001;000048;01;1.78X39.45;08/02/2001;1136;1;00;004542;1
2001;000042;01;4900-COM;26/01/2001;0940;1;00;004543;1
2001;000040;02;4900-COM;02/02/2001;0940;1;00;004544;1
2001;000046;01;4901-INTERRUP/RE;05/02/2001;1534;1;00;004545;1
2001;000046;01;4901-FUS;05/02/2001;1535;2;00;004546;1
2001;000048;01;3.53X40.87;09/02/2001;1520;3;00;004547;1
2001;000051;01;3.53X40.87;09/02/2001;1524;2;00;004548;1
2001;000051;01;3.53X46.02;09/02/2001;1524;2;00;004549;1
2001;000048;01;4201-10-125;09/02/2001;1525;1;00;004550;1
2001;000048;01;4202-10-125X40;09/02/2001;1525;1;00;004551;1
2001;000048;01;1871-10;09/02/2001;1525;1;00;004552;1
2001;000048;01;4201-12-175;09/02/2001;1526;4;00;004553;1
2001;000048;01;4202-12-175X50;09/02/2001;1526;4;00;004554;1
2001;000048;01;1872-10;09/02/2001;1527;4;00;004555;1
2001;000048;01;1871-12;09/02/2001;1528;8;00;004556;1
2001;000048;01;1901-50X80X8;09/02/2001;1529;1;00;004557;1
2001;000048;01;4900-CHAV.;09/02/2001;1533;1;00;004558;1
2000;000229;02;6V3365;09/02/2001;1534;2;00;004559;1
2001;000044;01;3J1907;12/02/2001;1053;1;00;004560;1
2001;000044;01;3K0360;12/02/2001;1054;1;00;004561;1
2001;000044;01;4J7533;12/02/2001;1055;3;00;004562;1
2001;000030;02;1M8649;12/02/2001;1055;1;00;004563;1
2001;000044;01;4J9535;12/02/2001;1057;1;00;004564;1
2001;000044;01;6J3134;12/02/2001;1057;1;00;004565;1
2000;000229;02;1487455;12/02/2001;1057;6;00;004566;1
2000;000229;02;1007860;12/02/2001;1058;6;00;004567;1
2000;000229;02;1487425;12/02/2001;1058;12;00;004568;1
2001;000044;01;1852-141;13/02/2001;1624;1;00;004569;1
2001;000044;01;1852-142;13/02/2001;1625;1;00;004570;1
2001;000048;01;4201-10-125;13/02/2001;1707;4;00;004571;1
2001;000048;01;4202-10-125X40;13/02/2001;1708;4;00;004572;1
2001;000048;01;1872-10;13/02/2001;1708;4;00;004573;1
2001;000048;01;1871-10;13/02/2001;1708;8;00;004574;1
2001;000048;01;081200MPS100/25;13/02/2001;1709;1;00;004575;1
2001;000030;02;9H0846;13/02/2001;1710;1;00;004576;1
2001;000030;02;2.62X9.19;13/02/2001;1710;2;00;004577;1
2001;000030;02;3.53X44.04;13/02/2001;1710;2;00;004578;1
2001;000048;01;3.53X40.87;13/02/2001;1711;3;00;004579;1
2001;000048;01;697-20-20;13/02/2001;1712;3;00;004580;1
2001;000030;02;3K2518;13/02/2001;1712;1;00;004581;1
2001;000055;01;1872-10;14/02/2001;0821;3;00;004582;1
2000;000393;02;1063-15X23;14/02/2001;0821;1,85;00;004583;1
2000;000393;02;5AEC;14/02/2001;0825;3;00;004584;1
2000;000393;02;1090360;14/02/2001;0825;1;00;004585;1
2001;000055;01;1871-10;14/02/2001;0835;5;00;004586;1
2001;000044;01;4J0522;14/02/2001;0836;3;00;004587;1
2001;000044;01;4J0523;14/02/2001;0836;1;00;004588;1
2001;000044;01;4J0524;14/02/2001;0836;2;00;004589;1
2001;000048;01;597-14-14;14/02/2001;0836;2;00;004590;1
2001;000056;01;7061432;14/02/2001;0839;1;00;004591;1
2001;000030;02;5P6687;15/02/2001;1529;1;00;004592;1
2001;000049;01;26132;10/02/2001;0855;1;00;004593;1
2001;000048;01;4201-10-150;15/02/2001;1106;2;00;004594;1
2001;000048;01;4202-10-150X40;15/02/2001;1106;1;00;004595;1
2001;000030;01;5M2894;15/02/2001;1107;5;00;004596;1
2001;000044;01;9S3135;15/02/2001;1107;1;00;004597;1
2001;000031;01;2S1286;15/02/2001;1107;1;00;004598;1
2001;000031;01;7W5317;15/02/2001;1111;1;00;004599;1
2001;000048;01;1871-10;15/02/2001;1111;1;00;004600;1
2001;000048;01;1872-10;15/02/2001;1112;1;00;004601;1
2001;000048;01;1872-10;15/02/2001;1112;1;00;004602;1
2001;000048;01;4201-10-125;15/02/2001;1112;2;00;004603;1
2001;000048;01;4202-10-125X30;15/02/2001;1113;1;00;004604;1
2001;000048;01;TACO-30S;15/02/2001;1113;1;00;004605;1
2001;000048;01;76057;15/02/2001;1113;2;00;004606;1
2001;000030;01;4N3933;15/02/2001;1113;1;00;004607;1
2001;000030;01;3.53X23.39;15/02/2001;1114;1;00;004608;1
2000;000393;02;0S0509;15/02/2001;1114;4;00;004609;1
2001;000030;02;5P6687;15/02/2001;1114;1;00;004610;1
2001;000030;01;5L2727;15/02/2001;1115;1;00;004611;1
2001;000030;01;9M9647;15/02/2001;1115;1;00;004612;1
2001;000059;01;3.53X28.17;15/02/2001;1115;1;00;004613;1
2001;000059;01;2.62X13.94;15/02/2001;1115;2;00;004614;1
2001;000059;01;7E5346;15/02/2001;1122;2;00;004615;1
2001;000035;03;4900-TAP;01/02/2001;1146;1;00;004616;1
2001;000048;01;1852-143;15/02/2001;1554;1;00;004617;1
2001;000048;01;1852-144;15/02/2001;1555;1;00;004618;1
2001;000048;01;1852-145;15/02/2001;1555;2;00;004619;1
2001;000048;01;1852-146;15/02/2001;1555;1;00;004620;1
2001;000048;01;1852-147;15/02/2001;1556;1;00;004621;1
2001;000048;01;1852-148;15/02/2001;1556;1;00;004622;1
2001;000048;01;1852-149;15/02/2001;1556;1;00;004623;1
2001;000048;01;1852-150;15/02/2001;1716;1;00;004624;1
2001;000048;01;1852-151;15/02/2001;1716;1;00;004625;1
2001;000048;01;1852-152;15/02/2001;1717;1;00;004626;1
2001;000048;01;1852-153;15/02/2001;1717;1;00;004627;1
2001;000048;01;1852-154;15/02/2001;1717;1;00;004628;1
2001;000048;01;1852-155;15/02/2001;1717;1;00;004629;1
2001;000048;01;1852-156;15/02/2001;1717;3;00;004630;1
2001;000030;01;5.33X100.97;16/02/2001;1031;1;00;004631;1
2001;000030;01;0T0772;16/02/2001;1032;9;00;004632;1
2001;000030;01;3B4507;16/02/2001;1032;9;00;004633;1
2001;000030;01;5P8244;16/02/2001;1032;9;00;004634;1
2001;000031;03;2.62X26.64;16/02/2001;1033;1;00;004635;1
2001;000031;03;3J1907;16/02/2001;1033;3;00;004636;1
2001;000031;03;2.62X13.94;16/02/2001;1034;3;00;004637;1
2001;000031;03;2.62X7.59;16/02/2001;1034;2;00;004638;1
2001;000031;03;2.62X13.94;16/02/2001;1034;5;00;004639;1
2001;000031;03;3J1907;16/02/2001;1035;1;00;004640;1
2001;000031;03;3D2992;16/02/2001;1035;1;00;004641;1
2001;000031;03;2.62X37.77;16/02/2001;1035;2;00;004642;1
2001;000031;03;7J7673;16/02/2001;1035;1;00;004643;1
2001;000031;03;6V8546;19/02/2001;0850;2;00;004644;1
2001;000030;01;3B4507;19/02/2001;0850;2;00;004645;1
2001;000030;01;3B4508;19/02/2001;0851;4;00;004646;1
2001;000031;03;3J1907;19/02/2001;0851;6;00;004647;1
2001;000031;03;2.62X7.59;19/02/2001;0851;3;00;004648;1
2001;000031;03;3K0360;19/02/2001;0852;2;00;004649;1
2001;000031;03;3J1907;19/02/2001;0855;1;00;004650;1
2001;000030;01;3.53X126.59;19/02/2001;0856;2;00;004651;1
2001;000060;01;LIQUIDO FRENOS;19/02/2001;0856;4;00;004652;1
2001;000030;01;6J2680;19/02/2001;0856;1;00;004653;1
2001;000030;01;1P3705;19/02/2001;0856;5;00;004654;1
2000;000229;02;1105800;19/02/2001;0857;6;00;004655;1
2000;000229;02;2W1709;19/02/2001;0857;6;00;004656;1
2000;000229;02;8M1871;19/02/2001;0857;12;00;004657;1
2000;000229;02;2N2766;19/02/2001;0857;12;00;004658;1
2000;000229;02;5M2894;19/02/2001;0858;2;00;004659;1
2000;000229;02;8M7145;19/02/2001;0858;11;00;004660;1
2000;000229;02;5P8768;19/02/2001;0859;6;00;004661;1
2000;000229;02;1003652;19/02/2001;0901;2;00;004662;1
2000;000229;02;4W5739;19/02/2001;0901;6;00;004663;1
2000;000229;02;8N8226;19/02/2001;0902;7;00;004664;1
2000;000229;02;8S6045;19/02/2001;0902;6;00;004665;1
2001;000030;01;1P3705;19/02/2001;0902;1;00;004666;1
2001;000030;01;5M2894;19/02/2001;0903;2;00;004667;1
2001;000030;01;1063-63X77;19/02/2001;0903;0,15;00;004668;1
2001;000030;01;1P3707;19/02/2001;0903;1;00;004669;1
2001;000030;01;1.78X14.00;19/02/2001;0903;1;00;004670;1
2001;000030;01;2.62X15.88;19/02/2001;0904;1;00;004671;1
2001;000030;01;8S9092;19/02/2001;0904;1;00;004672;1
2001;000030;01;5P8247;19/02/2001;0904;1;00;004673;1
2001;000030;01;3.53X24.99;19/02/2001;0905;2;00;004674;1
2001;000030;01;1P3706;19/02/2001;0905;2;00;004675;1
2001;000030;01;3.53X37.69;19/02/2001;0906;1;00;004676;1
2001;000030;01;1852-157;19/02/2001;0906;1;00;004677;1
2001;000030;01;1P3707;19/02/2001;0906;1;00;004678;1
2001;000030;01;1063-38X50;19/02/2001;0906;0,12;00;004679;1
2001;000057;01;50-58-12.5;19/02/2001;0907;1;00;004680;1
2001;000057;01;586.794;19/02/2001;0907;1;00;004681;1
2001;000057;01;412.460;19/02/2001;0907;40;00;004682;1
2001;000057;01;484.642;19/02/2001;0907;25;00;004683;1
2001;000057;01;412.668;19/02/2001;0908;35;00;004684;1
2001;000057;01;552.422;19/02/2001;0908;1;00;004685;1
2001;000057;01;4908-549-250-70;19/02/2001;0908;1;00;004686;1
2001;000030;01;4J5267;19/02/2001;0909;1;00;004687;1
2001;000030;01;4J5267;19/02/2001;0909;1;00;004688;1
2001;000030;01;4J0522;19/02/2001;0909;2;00;004689;1
2001;000048;01;638-16-20;15/02/2001;0910;2;00;004690;1
2001;000048;01;697-20-20;15/02/2001;0912;7;00;004691;1
2001;000048;01;639-20-20;15/02/2001;0912;6;00;004692;1
2001;000048;01;639-16-16;19/02/2001;0912;2;00;004693;1
2001;000048;01;691-16-16;15/02/2001;0913;1;00;004694;1
2001;000048;01;THG-20;15/02/2001;0913;1;00;004695;1
2001;000048;01;338063;15/02/2001;0913;3;00;004696;1
2001;000048;01;4900-LL-1.1/4;15/02/2001;0913;4;00;004697;1
2001;000048;01;632-25-16;15/02/2001;0914;1;00;004698;1
2001;000048;01;TACO-30S;15/02/2001;0915;6;00;004699;1
2001;000048;01;TACO-25S;15/02/2001;0916;4;00;004700;1
2001;000048;01;697-16-16;15/02/2001;0916;2;00;004701;1
2001;000048;01;64033;15/02/2001;0916;200;00;004702;1
2001;000048;01;64041;15/02/2001;0917;130;00;004703;1
2001;000030;01;8M4443;20/02/2001;0804;1;00;004704;1
2001;000057;01;2X18;20/02/2001;0804;4;00;004705;1
2001;000030;01;3.53X37.69;20/02/2001;0805;1;00;004706;1
2001;000030;01;3.53X41.28;20/02/2001;0805;1;00;004707;1
2000;000229;02;8N1721;20/02/2001;0805;4;00;004708;1
2001;000030;01;9S8752;20/02/2001;0806;1;00;004709;1
2001;000030;01;0S1591;20/02/2001;0808;1;00;004710;1
2001;000030;01;3B4506;20/02/2001;0808;1;00;004711;1
2001;000030;01;3B4506;20/02/2001;0808;6;00;004712;1
2001;000030;01;76056;20/02/2001;0819;1;00;004713;1
2001;000030;01;9M3116;20/02/2001;0819;1;00;004714;1
2001;000030;01;4N1419;20/02/2001;0819;1;00;004715;1
2001;000030;01;1R0719;20/02/2001;0820;2;00;004716;1
2001;000030;01;5.33X123.19;20/02/2001;0820;2;00;004717;1
2001;000047;02;8F9206;20/02/2001;0821;6;00;004718;1
2001;000030;01;1A1460;20/02/2001;0822;1;00;004719;1
2001;000030;01;5P1262;20/02/2001;0822;15;00;004720;1
2001;000030;01;4908-549-260-80;20/02/2001;0822;2;00;004721;1
2001;000030;01;3.53X31.34;20/02/2001;0823;2;00;004722;1
2001;000030;01;0S1571;20/02/2001;0823;4;00;004723;1
2001;000053;02;7C6208;20/02/2001;0824;6;00;004724;1
2001;000057;01;1852-158;20/02/2001;0824;4;00;004725;1
2000;000229;02;4900-RCF;20/02/2001;0824;1;00;004726;1
2000;000229;02;4900-BI;20/02/2001;0824;2;00;004727;1
2001;000001;07;1015734;22/02/2001;0825;1;00;004728;1
2001;000001;07;1059924;22/02/2001;0825;1;00;004729;1
2001;000001;07;6610580;22/02/2001;0825;1;00;004730;1
2001;000030;01;76056;22/02/2001;0826;10;00;004731;1
2001;000047;02;3D0490;20/02/2001;0826;3;00;004732;1
2001;000030;01;7X7612;20/02/2001;0826;50;00;004733;1
2000;000229;02;6V4784;21/02/2001;1048;1;00;004734;1
2000;000229;02;6V1658;21/02/2001;1048;1;00;004735;1
2000;000229;02;6V6391;21/02/2001;1048;1;00;004736;1
2000;000229;02;6V1277;21/02/2001;1049;1;00;004737;1
2001;000030;01;3509-05;21/02/2001;1049;1,1;00;004738;1
2000;000229;02;5H7153;21/02/2001;1049;1;00;004739;1
2000;000229;02;6L1651;21/02/2001;1053;1;00;004740;1
2000;000229;02;5P1260;21/02/2001;1053;8;00;004741;1
2001;000047;02;1B5357;21/02/2001;1053;24;00;004742;1
2001;000047;02;3D0490;21/02/2001;1053;12;00;004743;1
2001;000047;02;3B4506;21/02/2001;1053;45;00;004744;1
2001;000047;02;0S1594;21/02/2001;1054;1;00;004745;1
2001;000047;02;4900-RADIADOR;21/02/2001;1054;1;00;004746;1
2000;000229;02;1872-8;21/02/2001;1054;2;00;004747;1
2001;000047;02;9S8752;21/02/2001;1055;10;00;004748;1
2000;000229;02;7F7590;21/02/2001;1055;1;00;004751;1
2000;000229;02;2M5407;21/02/2001;1055;1;00;004752;1
2000;000229;02;8M5248;21/02/2001;1056;1;00;004753;1
2001;000047;02;0S1571;21/02/2001;1056;27;00;004754;1
2001;000047;02;0S1591;21/02/2001;1056;17;00;004755;1
2001;000047;02;9M7002;22/02/2001;0919;2;00;004756;1
2000;000229;02;8M7145;22/02/2001;1240;1;00;004757;1
2000;000229;02;2N2766;22/02/2001;1240;1;00;004758;1
2000;000229;02;4202-6-100X25;22/02/2001;1241;2;00;004759;1
2000;000229;02;76056;22/02/2001;1241;2;00;004760;1
2001;000057;01;4901-CRR;22/02/2001;1242;10;00;004761;1
2000;000229;02;7M7273;22/02/2001;1242;1;00;004762;1
2001;000030;02;7X7612;22/02/2001;1242;20;00;004763;1
2000;000229;02;0S1594;22/02/2001;1243;2;00;004764;1
2001;000047;02;3.53X50.39;22/02/2001;1247;2;00;004765;1
2000;000229;02;3.53X126.59;22/02/2001;1248;1;00;004766;1
2001;000057;01;4901-CRR;22/02/2001;1248;16;00;004767;1
2000;000229;02;2P1487;22/02/2001;1249;1;00;004768;1
2001;000047;02;7S0611;22/02/2001;1249;1;00;004769;1
2001;000047;02;6F3203;22/02/2001;1249;1;00;004770;1
2001;000030;01;1872-6;22/02/2001;1250;2;00;004771;1
2001;000047;02;0S1590;22/02/2001;1250;3;00;004772;1
2001;000047;02;0L1143;22/02/2001;1250;6;00;004773;1
2001;000047;02;9S8752;22/02/2001;1250;15;00;004774;1
2001;000030;01;5P8247;22/02/2001;1251;1;00;004775;1
2001;000047;02;3B4506;22/02/2001;1252;12;00;004776;1
2001;000030;01;9S8752;22/02/2001;1252;4;00;004777;1
2001;000047;02;0S1590;22/02/2001;1252;6;00;004778;1
2001;000047;02;0S1592;22/02/2001;1253;1;00;004779;1
2001;000047;02;3B4510;22/02/2001;1253;4;00;004780;1
2000;000229;02;9S8752;22/02/2001;1253;2;00;004781;1
2001;000057;01;64041;22/02/2001;1253;9;00;004782;1
2001;000030;01;76057;22/02/2001;1254;5;00;004783;1
2001;000030;01;4901-B/50;22/02/2001;1257;1;00;004784;1
2001;000067;01;1852-159;24/02/2001;0946;1;00;004785;1
2001;000067;01;1852-160;24/02/2001;0946;1;00;004786;1
2001;000067;01;697-8-8;24/02/2001;0946;1;00;004787;1
2000;000229;02;5H7153;23/02/2001;0947;1;00;004788;1
2001;000030;01;76057;23/02/2001;0947;2;00;004789;1
2001;000030;01;76058;23/02/2001;0948;2;00;004790;1
2001;000030;01;9S8752;23/02/2001;0948;2;00;004791;1
2001;000030;01;9S8752;23/02/2001;0948;2;00;004792;1
2001;000030;01;0S1590;23/02/2001;0948;2;00;004793;1
2001;000030;01;0S1590;23/02/2001;0949;2;00;004794;1
2001;000030;01;5M2894;23/02/2001;0949;8;00;004795;1
2001;000030;01;9S8752;23/02/2001;0949;2;00;004796;1
2000;000229;02;1871-8;23/02/2001;0949;1;00;004797;1
2000;000229;02;0S1618;23/02/2001;0949;1;00;004798;1
2000;000229;02;3E6425;23/02/2001;0950;1;00;004799;1
2001;000030;01;76057;23/02/2001;0952;13;00;004800;1
2001;000030;01;0S1588;23/02/2001;0952;7;00;004801;1
2001;000030;01;9S8750;23/02/2001;0952;3;00;004802;1
2000;000229;02;1W0530;23/02/2001;0953;1;00;004803;1
2000;000229;02;4901-CRR;23/02/2001;0953;10;00;004804;1
2000;000229;02;3K0360;23/02/2001;0953;1;00;004805;1
2000;000229;02;8N2248;23/02/2001;0953;1;00;004806;1
2001;000030;01;9S8750;23/02/2001;0954;4;00;004807;1
2001;000030;01;5M2894;23/02/2001;0954;4;00;004808;1
2001;000030;01;0S1588;23/02/2001;0954;4;00;004810;1
2001;000030;01;3B4506;23/02/2001;0955;4;00;004811;1
2001;000030;01;3.53X26.57;23/02/2001;0955;1;00;004812;1
2001;000047;02;6L7816;23/02/2001;0955;6;00;004813;1
2001;000047;02;5M2894;23/02/2001;0956;2;00;004814;1
2001;000030;01;0S1594;23/02/2001;0956;3;00;004815;1
2001;000030;01;5M2894;23/02/2001;0956;4;00;004816;1
2000;000229;02;4901-CRR;23/02/2001;0956;7;00;004817;1
2000;000229;02;76057;23/02/2001;0956;4;00;004818;1
2000;000229;02;3B4506;23/02/2001;0957;2;00;004819;1
2000;000229;02;5M2894;23/02/2001;0957;6;00;004820;1
2000;000229;02;3B4506;23/02/2001;0958;1;00;004821;1
2000;000229;02;3B1915;23/02/2001;0958;1;00;004822;1
2001;000047;02;7M7666;23/02/2001;0958;6;00;004823;1
2001;000047;02;6F9163;23/02/2001;0958;4;00;004824;1
2001;000047;02;6F3203;23/02/2001;0959;-1;00;004825;1
2000;000229;02;3E9838;23/02/2001;0959;31;00;004826;1
2001;000047;02;2M5190;23/02/2001;0959;1;00;004827;1
2001;000047;02;2S6085;23/02/2001;0959;1;00;004828;1
2001;000047;02;6F7767;23/02/2001;1000;1;00;004829;1
