NUMTAR;CODALM;CODPDT;DESPDT;DOCFEC;DOCSER;DOCNUM;CANFACT;CANREAL;DTOMAT;CODMOD;PORIMP;PORREC;PVP;LINMATE;MARCA
01;01;662-08-12;HEMBRA FIJA DOBLE RECTA;14/06/2012;32;000309;-1;-1;20;;;;4,49;00010;N
01;01;691-08-08;CODO MACHO-MACHO;14/06/2012;32;000309;1;1;20;;;;8,43;00015;N
01;01;IS.150-050;RUEDA BARREDORA INDUSTRIAL;14/06/2012;33;000206;2;2;0;01;18;4;105,1;00005;N
01;01;4738-RS4620;FILTRO AI 1º -;14/06/2012;33;000207;1;1;0;01;18;4;50,51;00005;N
01;01;4738-RS4621;FILTRO AI 2º;14/06/2012;33;000207;1;1;0;01;18;4;25,4;00010;N
01;01;4738-BT735;FILTRO TRANSMISION;14/06/2012;33;000207;1;1;0;01;18;4;10,26;00015;N
01;01;4738-PA2475;FILTRO AIRE;14/06/2012;33;000207;1;1;0;01;18;4;29,36;00020;N
01;01;4738-PA2814;FILTRO AIRE;14/06/2012;33;000207;1;1;0;01;18;4;20,1;00025;N
01;01;4738-PA2577;FILTRO AIRE 1º;14/06/2012;33;000207;1;1;0;01;18;4;39;00030;N
01;01;4738-PA2578;FILTRO AIRE 2º;14/06/2012;33;000207;1;1;0;01;18;4;33,6;00035;N
01;02;4928-11006991;PORTA CERRADURA;14/06/2012;33;000198;2;2;0;01;18;4;46,1;00005;N
01;01;4738-BF788;FILTRO GASOIL  161624;14/06/2012;31;000720;1;1;0;01;18;4;8,06;00005;N
01;01;4738-BF1280;FILTRO SEP. AG/GAS  161623;14/06/2012;31;000720;1;1;0;01;18;4;9,21;00010;N
01;01;4738-BD103;FILTRO ACEITE MOTOR;14/06/2012;31;000720;1;1;0;01;18;4;27,4;00015;N
01;01;3300-06;CASQUILLO R1AT R2AT;14/06/2012;31;000721;1;1;20;01;18;4;1,1;00005;N
01;01;21693-06-20;ESPIGA 90º T.L. S.PESADA 3/8;14/06/2012;31;000721;1;1;20;01;18;4;3,9;00010;N
01;02;4928-CRISTAL197;CRISTAL DELANTERO VOLVO L 120D;14/06/2012;33;000208;1;1;0;01;18;4;394,73;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;14/06/2012;31;000722;2;2;15;01;18;4;1,1;00005;N
01;01;22511-06-08;ESPIGA RECTA T.L. JIC 3/8;14/06/2012;31;000722;1;1;15;01;18;4;2,57;00010;N
01;01;22511-06-08;ESPIGA RECTA T.L. JIC 3/8;14/06/2012;31;000722;1;1;15;01;18;4;2,57;00015;N
01;01;2230-06;MANGUERA R1AT 3/8;14/06/2012;31;000722;0,25;0,25;15;01;18;4;6,7;00020;N
01;01;5.33X59.69;TORICA NITRILO;14/06/2012;31;000723;3;3;15;01;18;4;2,56;00005;N
01;01;5.33X62.87;TORICA NITRILO;14/06/2012;31;000723;3;3;15;01;18;4;2,22374;00010;N
01;01;443.847;ARO APOYO;14/06/2012;31;000723;2;2;15;01;18;4;2,428;00015;N
01;01;443.843;ARO DE APOYO 4.65X63.96;14/06/2012;31;000723;2;2;15;01;18;4;7,78;00020;N
01;01;2.62X25.07;TORICA NITRILO;14/06/2012;31;000724;2;2;15;01;18;4;1;00005;N
01;01;3.53X47.22;TORICA NITRILO;14/06/2012;31;000724;1;1;15;01;18;4;1,45;00010;N
01;01;3.53X34.52;TORICA NITRILO;14/06/2012;31;000724;1;1;15;01;18;4;1,35;00015;N
01;01;4900;RODAMIENTOS 13 UNIDADES;14/06/2012;32;000311;1;1;0;;;;31,16;00005;N
01;01;TADALDRIZ50-200;REFRIGERANTE ORG 50%;14/06/2012;31;000725;1;1;0;01;18;4;391;00005;N
01;01;TADALFRIZLL50;REFRIGERANTE 50% ORG ROJO;14/06/2012;31;000726;50;50;0;01;18;4;1,89;00005;N
01;01;926EVAI2212;ELECT. VALVULA SERVO PILOT 1/2 NORMAL. CERRAD;14/06/2012;32;000312;1;1;35;;;;59;00005;N
01;01;926054302400;BOBINA 24 VDC;14/06/2012;32;000312;1;1;35;;;;14,9;00010;N
01;01;09DISPA4;TUBERIA TEKALAN 2 X 4;14/06/2012;31;000727;25;25;35;01;18;4;1,1;00005;N
01;02;4933-914/87402;CRUCETA;14/06/2012;33;000209;1;1;0;01;18;4;179,8;00005;N
01;02;4933-914/84204;CRUCETA;14/06/2012;33;000209;1;1;0;01;18;4;179,8;00010;N
01;02;4933-458/M1499;CARCASA EJE DERECHO;14/06/2012;33;000209;1;1;0;01;18;4;802,1;00015;N
01;02;4933-448/04802;ARANDELA;14/06/2012;33;000209;1;1;0;01;18;4;0,4;00020;N
01;02;4933-904/06700;GUARDAPOLVO MANGUETA;14/06/2012;33;000209;2;2;0;01;18;4;6,5;00025;N
01;02;4933-904/50040;RETEN;14/06/2012;33;000209;1;1;0;01;18;4;14,7;00030;N
01;02;4933-904/50047;RETEN;14/06/2012;33;000209;1;1;0;01;18;4;13,2;00035;N
01;02;4933-907/08300;RODAMIENTO;14/06/2012;33;000209;2;2;0;01;18;4;29,8;00040;N
01;02;4933-907/08400;RODAMIENTO;14/06/2012;33;000209;1;1;0;01;18;4;40,8;00045;N
01;02;4933-917/50200;RODAMIENTO;14/06/2012;33;000209;1;1;0;01;18;4;22,1;00050;N
01;02;4933-828/00196;ANILLO;14/06/2012;33;000209;1;1;0;01;18;4;3,3;00055;N
01;01;5P8823;TORNILLO CUCHILLA 1.1/4-7 UNC X 4";14/06/2012;31;000728;12;12;0;01;18;4;6,05;00005;N
01;02;4900-CAZO2.75MT;CAZO ALTO VOLTEO 2.75MT/3.50 M3  /CAT930;14/06/2012;33;000210;1;1;0;01;18;4;6600;00005;N
01;01;4929-HF6097;FILTRO TRANS/HIDRAULICO;14/06/2012;33;000207;1;1;0;01;18;4;7,7;00040;N
01;01;3511-06;MANGUERA R2AT 3/8;14/06/2012;32;000313;1,3;1,3;15;;;;9,5;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;14/06/2012;32;000313;2;2;15;;;;1,1;00010;N
01;01;22413-06-06;ESPIGA RECTA T.L. ORFS 3/8;14/06/2012;32;000313;1;1;15;;;;2,75;00015;N
01;01;22493-06-06;ESPIGA 90º T.L. ORFS 3/8;14/06/2012;32;000313;1;1;15;;;;3,75;00020;N
01;02;13TH1000;PORTAPALES+SOPORTE SK815-5 REF.;15/06/2012;33;000211;1;1;0;01;18;4;1500;00005;N
01;01;7622-06-06;ENCHUFE RAPIDO PARTE MACHO 3/8;15/06/2012;32;000314;1;1;30;;;;7,18;00005;N
01;01;7621-06-06;ENCHUFE RAPIDO PARTE HEMBRA 3/8;15/06/2012;32;000314;1;1;30;;;;16,56;00010;N
01;02;6F4718;TORICA NITRILO;15/06/2012;33;000212;2;2;0;01;18;4;0,35;00005;N
01;02;3J1907;TORICA  C 336042;15/06/2012;33;000212;113;113;0;01;18;4;0,32;00010;N
01;02;2H3934;TORICA NITRILO;15/06/2012;33;000212;2;2;0;01;18;4;0,3;00015;N
01;02;4J0527;TORICA NITRILO;15/06/2012;33;000212;1;1;0;01;18;4;0,2;00020;N
01;02;1P3705;RETEN;15/06/2012;33;000212;29;29;0;01;18;4;0,3;00025;N
01;02;9F7283;TORICA NITRILO;15/06/2012;33;000212;2;2;0;01;18;4;0,52;00030;N
01;02;1P3706;RETEN;15/06/2012;33;000212;18;18;0;01;18;4;0,26;00035;N
01;02;7M8485;TORICA;15/06/2012;33;000212;14;14;0;01;18;4;0,1;00040;N
01;02;6V8397;TORICA NITRILO;15/06/2012;33;000212;85;85;0;01;18;4;0,2;00045;N
01;02;1P3703;RETEN;15/06/2012;33;000212;6;6;0;01;18;4;0,24;00050;N
01;02;1P3704;RETEN;15/06/2012;33;000212;15;15;0;01;18;4;0,26;00055;N
01;02;2H3935;TORICA NITRILO;15/06/2012;33;000212;2;2;0;01;18;4;0,38;00060;N
01;02;8T3338;TORICA;15/06/2012;33;000212;1;1;0;01;18;4;0,9;00065;N
01;02;6V7681;RETEN;15/06/2012;33;000212;2;2;0;01;18;4;3,2;00070;N
01;02;2M9780;TORICA;15/06/2012;33;000212;1;1;0;01;18;4;0,3;00075;N
01;02;6J3134;TORICA NITRILO;15/06/2012;33;000212;3;3;0;01;18;4;0,2;00080;N
01;02;4J0520;TORICA NITRILO;15/06/2012;33;000212;2;2;0;01;18;4;0,3;00085;N
01;02;3J7354;TORICA NITRILO;15/06/2012;33;000212;6;6;0;01;18;4;0,19;00090;N
01;02;3D2824;TORICA NITRILO;15/06/2012;33;000212;18;18;0;01;18;4;0,2;00095;N
01;02;4J0524;TORICA NITRILO;15/06/2012;33;000212;2;2;0;01;18;4;0,18;00100;N
01;02;6V8398;TORICA NITRILO;15/06/2012;33;000212;28;28;0;01;18;4;0,25;00105;N
01;02;3K0360;TORICA NITRILO;15/06/2012;33;000212;16;16;0;01;18;4;0,15;00110;N
01;02;5F9144;TORICA NITRILO;15/06/2012;33;000212;2;2;0;01;18;4;0,15;00115;N
01;02;4J0522;TORICA NITRILO;15/06/2012;33;000212;8;8;0;01;18;4;0,2;00120;N
01;02;4J5267;TORICA NITRILO           C 8T7235;15/06/2012;33;000212;2;2;0;01;18;4;0,2;00125;N
01;02;6V9746;TORICA NITRILO;15/06/2012;33;000212;22;22;0;01;18;4;0,3;00130;N
01;02;7J0204;TORICA NITRILO;15/06/2012;33;000212;2;2;0;01;18;4;0,15;00135;N
01;02;4J5573;TORICA NITRILO;15/06/2012;33;000212;2;2;0;01;18;4;0,2;00140;N
01;02;4I5387;SWITCH;15/06/2012;33;000212;1;1;0;01;18;4;117,5;00145;N
01;02;4F8946;TORICA NITRILO;15/06/2012;33;000212;2;2;0;01;18;4;0,15;00150;N
01;02;4J7533;TORICA NITRILO;15/06/2012;33;000212;30;30;0;01;18;4;0,15;00155;N
01;02;6V5324;JUNTA;15/06/2012;33;000212;1;1;0;01;18;4;0,12;00160;N
01;02;1476603;ARILLO;15/06/2012;33;000212;1;1;0;01;18;4;0,12;00165;N
01;02;1476604;ARILLO;15/06/2012;33;000212;2;2;0;01;18;4;1,16;00170;N
01;02;1476605;ARILLO;15/06/2012;33;000212;2;2;0;01;18;4;1,8;00175;N
01;02;2K8199;TORICA NITRILO;15/06/2012;33;000212;1;1;0;01;18;4;0,3;00180;N
01;02;1H5728;TORICA NITRILO;15/06/2012;33;000212;9;9;0;01;18;4;0,25;00185;N
01;02;8J8343;TORICA NITRILO;15/06/2012;33;000212;9;9;0;01;18;4;0,26;00190;N
01;02;2S4078;TORICA;15/06/2012;33;000212;1;1;0;01;18;4;0,18;00195;N
01;02;6V5555;TORICA NITRILO;15/06/2012;33;000212;9;9;0;01;18;4;0,28;00200;N
01;02;1J9671;TORICA NITRILO;15/06/2012;33;000212;3;3;0;01;18;4;0,15;00205;N
01;02;4J9780;TAPON;15/06/2012;33;000212;1;1;0;01;18;4;7,5;00210;N
01;02;336036;ANILLO;15/06/2012;33;000212;2;2;0;01;18;4;1,76;00215;N
01;02;335879;ANILLO;15/06/2012;33;000212;1;1;0;01;18;4;0,4;00220;N
01;02;9J0705;TORICA;15/06/2012;33;000212;1;1;0;01;18;4;0,35;00225;N
01;02;1P3707;RETEN;15/06/2012;33;000212;4;4;0;01;18;4;0,3;00230;N
01;02;1289055;BOMBA HIDRAULICA  7Y4012;15/06/2012;33;000212;1;1;0;01;18;4;1148,3;00235;N
01;02;2302758;KIT;15/06/2012;33;000212;3;3;0;01;18;4;314,9;00240;N
01;02;6E4429;VALVULA;15/06/2012;33;000212;1;1;0;01;18;4;57,3;00245;N
01;02;1931665;VALVULA        9T9794;15/06/2012;33;000212;2;2;0;01;18;4;169,03;00250;N
01;02;6V5043;RETEN;15/06/2012;33;000212;1;1;0;01;18;4;48,08;00255;N
01;02;956639;MUELLE;15/06/2012;33;000212;1;1;0;01;18;4;6,23;00260;N
01;02;8T6382;TORNILLO;15/06/2012;33;000212;1;1;0;01;18;4;11,2;00265;N
01;02;9X8257;ARANDELA;15/06/2012;33;000212;1;1;0;01;18;4;0,26;00270;N
01;02;2003622;TUBO    1189855;15/06/2012;33;000212;1;1;0;01;18;4;159,2;00275;N
01;02;4738-BT287-10;FILTRO HIDRAULICO     4T6788;15/06/2012;33;000212;2;2;0;01;18;4;11,8;00280;N
01;02;4738-BT8418;FILTRO HIDRAULICO    4I3950;15/06/2012;33;000212;1;1;0;01;18;4;42,8;00285;N
01;02;4738-PT8366;FILTRO HIDRAULICO    944412;15/06/2012;33;000212;3;3;0;01;18;4;37,4;00290;N
01;01;RP037M30;ACEITE MOTOR 15 W 40;15/06/2012;32;000315;20;20;0;;;;1,8;00005;N
01;02;4929-3103835;CORREA;15/06/2012;33;000213;1;1;20;01;18;4;97,2;00005;N
01;02;7X6278;CABLE DEL MANDO DE VELOCIDADES;15/06/2012;33;000214;1;1;0;01;18;4;138,2;00005;N
01;01;3300-16;CASQUILLO R1AT 1";15/06/2012;31;000729;2;2;25;01;18;4;3,87;00005;N
01;01;20511-16-16;ESPIGA RECTA T.L. BSP 1";15/06/2012;31;000729;1;1;25;01;18;4;6,96;00010;N
01;01;3511-16;MANGUERA R2AT 1";15/06/2012;31;000729;0,8;0,8;25;01;18;4;20,81;00015;N
01;01;4900;REC. ESPTIGA;15/06/2012;31;000729;1;1;25;01;18;4;4,5;00020;N
01;01;2X20;TORICA NITRILO;15/06/2012;31;000729;1;1;25;01;18;4;2,82;00025;N
01;01;10510-05-04;ESPIGA RECTA BSP 5/16-1/4;18/06/2012;31;000730;1;1;20;01;18;4;2,69;00005;N
01;01;22511-04-04;ESPIGA RECTA T.L. JIC 1/4;18/06/2012;31;000730;1;1;20;01;18;4;1,3;00010;N
01;01;20511-04-06;ESPIGA RECTA T.L. BSP 1/4;18/06/2012;31;000730;1;1;20;01;18;4;1,38;00015;N
01;01;25.0850.12;BOQUILLA REGULABLE;18/06/2012;31;000730;1;1;20;01;18;4;24,12;00020;N
01;01;2.62X20.29;TORICA NITRILO;18/06/2012;31;000731;4;4;20;01;18;4;1;00005;N
01;01;86231644;TORNILLO EJE V-32 ENGRASE;18/06/2012;31;000732;1;1;0;01;18;4;73,33;00005;N
01;01;86238466;JUNTA TORNILLO EJE ENGRASE;18/06/2012;31;000732;2;2;0;01;18;4;11;00010;N
01;01;86352481;JUNTA ESPECIAL EJE ENGRASE;18/06/2012;31;000732;1;1;0;01;18;4;14,9;00015;N
01;01;4738-BT8384;FILTRO HIDRAULICO;18/06/2012;32;000316;-1;-1;45;;;;22,33;00005;N
01;01;4738-BF587D;FILTRO GASOIL 2º;18/06/2012;32;000316;1;1;45;;;;18,9;00010;N
01;01;597-16-16;ARANDELA METAL GOMA M-16;18/06/2012;31;000733;20;20;40;01;18;4;0,37;00005;N
01;01;597-18-18;ARANDELA METAL GOMA M-18;18/06/2012;31;000733;20;20;40;01;18;4;0,46;00010;N
01;01;597-20-20;ARANDELA METAL GOMA M-20;18/06/2012;31;000733;20;20;40;01;18;4;0,46;00015;N
01;01;597-22-22;ARANDELA METAL GOMA M-22;18/06/2012;31;000733;20;20;40;01;18;4;0,5;00020;N
01;01;597-24-24;ARANDELA METAL GOMA M-24;18/06/2012;31;000733;20;20;40;01;18;4;0,87;00025;N
01;01;3300-06;CASQUILLO R1AT R2AT;18/06/2012;32;000317;2;2;15;;;;1,1;00005;N
01;01;20591-06-06;ESPIGA 90º T.L. BSP 3/8;18/06/2012;32;000317;1;1;15;;;;2,55;00010;N
01;01;20511-06-06;ESPIGA RECTA T.L. BSP 3/8;18/06/2012;32;000317;1;1;15;;;;1,24;00015;N
01;01;3511-06;MANGUERA R2AT 3/8;18/06/2012;32;000317;1,2;1,2;15;;;;8,44;00020;N
01;01;09FDM8-M12;INSTANTANEO MICRO RECTO;14/06/2012;32;000312;1;1;35;;;;3,9;00015;N
01;01;662-04-06;HEMBRA FIJA DOBLE RECTA;14/06/2012;32;000312;1;1;35;;;;2,29;00020;N
01;01;09DISPA12;TUBERIA TEKALAN 10 X 12;14/06/2012;32;000312;0,5;0,5;35;;;;2,186;00025;N
01;01;19794000002318;MOTOR 1.200 W A39;18/06/2012;32;000318;2;2;35;;0;0;98;00005;N
01;01;3300-16;CASQUILLO R1AT 1";18/06/2012;31;000734;2;2;15;01;18;4;3,87;00005;N
01;01;22511-16-16;ESPIGA RECTA T.L. JIC 1";18/06/2012;31;000734;2;2;15;01;18;4;5,35;00010;N
01;01;3511-16;MANGUERA R2AT 1";18/06/2012;31;000734;0,7;0,7;15;01;18;4;20,81;00015;N
01;01;JUNTA;PAPEL PARA JUNTAS M2;18/06/2012;31;000734;0,35;0,35;15;01;18;4;95,98;00020;N
01;01;4738-BT292;FILTRO ACEITE MOTOR;18/06/2012;31;000735;1;1;45;01;18;4;15,2;00005;N
01;01;4929-AF820M;FILTRO       PP822144;18/06/2012;33;000216;1;1;0;01;18;4;21,5;00010;N
01;01;4929-AF804M;FILTRO    P822142;18/06/2012;33;000216;1;1;0;01;18;4;17,8;00015;N
01;01;4738-PA4973;FILTRO BALDWIN  51322881;18/06/2012;33;000216;10;10;0;01;18;4;59;00020;N
01;01;4738-PA1902FN;FILTRO AIRE 1º     P811004;18/06/2012;33;000216;1;1;0;01;18;4;29,3;00025;N
01;01;4929-AF424;FILTRO   51322667;18/06/2012;33;000216;1;1;0;01;18;4;30,8;00030;N
01;01;4900;RODAMIENTO ARANDELA TUERCA;18/06/2012;32;000319;1;1;0;;;;83;00005;N
01;01;427.708;RASCADOR 60X70X7X10;18/06/2012;31;000736;1;1;15;01;18;4;15,87;00005;N
01;01;441.998;JUNTA DE VASTAGO 60X70X10;18/06/2012;31;000736;1;1;15;01;18;4;30,37;00010;N
01;01;5.33X88.27;TORICA NITRILO;18/06/2012;31;000736;1;1;15;01;18;4;4,56;00015;N
01;01;5X58;TORICA;18/06/2012;31;000736;1;1;15;01;18;4;3,14;00020;N
01;02;4928-11005427/V;KIT CILINDRO ELEVACION;18/06/2012;33;000217;2;2;0;01;18;4;162,7;00005;N
01;01;3511-08;MANGUERA R2AT 1/2;18/06/2012;31;000737;1,75;1,75;15;01;18;4;10,25;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;18/06/2012;31;000737;2;2;15;01;18;4;1,35;00010;N
01;01;20511-08-08;ESPIGA RECTA T.L. BSP 1/2;18/06/2012;31;000737;1;1;15;01;18;4;2,15;00015;N
01;01;22591-08-08;ESPIGA RECTA TL JIC 1/2-1/2;18/06/2012;31;000737;1;1;15;01;18;4;4,5;00020;N
01;02;22E-60-12212;FILTRO HIDRAULICO;18/06/2012;34;000152;1;1;10;01;18;4;49,66;00005;N
01;02;395-60-11190;FILTRO TANQUE HIDRAILCO;18/06/2012;34;000152;1;1;0;01;18;4;40,32;00010;N
01;02;312610643;TUBO;18/06/2012;34;000152;1;1;0;01;18;4;180,24;00015;N
01;02;99999-9310;ACEITE ROJO DEXRON TRANSMISION  ( 20L);18/06/2012;34;000152;1;1;10;01;18;4;102,63;00020;N
01;01;4903-096;BATERIA 75 AH +D   S75580;18/06/2012;32;000320;1;1;0;;;;45,2;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;18/06/2012;31;000738;2;2;20;01;18;4;1,1;00005;N
01;01;20591-06-04;ESPIGA 90º T.L. BSP 3/8;18/06/2012;31;000738;1;1;20;01;18;4;3,83;00010;N
01;01;20511-06-04;ESPIGA RECTA T.L. BSP 3/8;18/06/2012;31;000738;1;1;20;01;18;4;1,95;00015;N
01;01;3511-06;MANGUERA R2AT 3/8;18/06/2012;31;000738;0,3;0,3;20;01;18;4;8,44;00020;N
01;01;4900;CONST. LATIGUILLO;18/06/2012;32;000321;1;1;0;;;;13;00005;N
01;01;697-16-16;ARANDELA METAL GOMA 1";18/06/2012;31;000739;20;20;40;01;18;4;0,73;00005;N
01;01;697-10-10;ARANDELA METAL GOMA 5/8;18/06/2012;31;000739;20;20;40;01;18;4;0,6;00010;N
01;01;697-8-8;ARANDELA METAL GOMA 1/2;18/06/2012;31;000739;20;20;40;01;18;4;0,36;00015;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;18/06/2012;31;000739;12;12;40;01;18;4;0,32;00020;N
01;01;597-30-30;ARANDELA METAL GOMA M-30;18/06/2012;31;000739;20;20;40;01;18;4;1,15;00025;N
01;01;597-26-26;ARANDELA METAL GOMA M-26;18/06/2012;31;000739;20;20;40;01;18;4;1,01;00030;N
01;01;697-12-12;ARANDELA METAL GOMA 3/4;18/06/2012;31;000739;20;20;40;01;18;4;0,38;00035;N
01;01;697-20-20;ARANDELA METAL GOMA 1.1/4;18/06/2012;31;000739;20;20;40;01;18;4;1,28;00040;N
01;01;697-24-24;ARANDELA METAL GOMA 1.1/2;18/06/2012;31;000739;20;20;40;01;18;4;1,56;00045;N
01;02;4928-11121152;RETROVISOR EXTERIOR   11007435;19/06/2012;33;000218;2;2;0;01;18;4;88,6;00005;N
01;02;4928-930760;TUERCA EXPANSORA;19/06/2012;33;000218;24;24;0;01;18;4;1,2;00010;N
01;01;RP037M30;ACEITE MOTOR 15 W 40;19/06/2012;31;000740;40;40;30;01;18;4;3,74;00005;N
01;01;4738-B76;FILTRO ACEITE MOTOR     466634 - LF667;19/06/2012;31;000740;1;1;45;01;18;4;15,05;00010;N
01;02;4943-G105520;KIT JUNTAS VOLTEO;19/06/2012;33;000219;1;1;0;01;18;4;82;00005;N
01;02;4928-14560207/V;RETEN      14503886;19/06/2012;33;000220;2;2;0;01;18;4;8,64;00005;N
01;02;4928-14514063;BULON;19/06/2012;33;000220;1;1;0;01;18;4;458,64;00010;N
01;02;4928-14511730;BULON;19/06/2012;33;000220;-1;-1;0;01;18;4;369,5;00015;N
01;02;4928-14560206;RETEN;19/06/2012;33;000220;-2;-2;0;01;18;4;8,19;00020;N
01;02;CA0350878;ROTULA;19/06/2012;35;000032;1;1;0;;;;93,14;00005;N
01;01;3.53X63.09;TORICA NITRILO;19/06/2012;32;000322;2;2;20;;;;1,77299;00005;N
01;01;4900;CONST. LATIGUILLO;19/06/2012;32;000323;1;1;0;;;;15;00005;N
01;01;4900;REP LATIGUILLO;19/06/2012;32;000324;1;1;0;;;;5;00005;N
01;01;LZB22AR00311;MOTOR NEUMATICO ATLAS COPCO 8411-0203-43;19/06/2012;31;000741;1;1;0;01;18;4;997;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;19/06/2012;31;000742;2;2;15;01;18;4;1,26;00005;N
01;01;20591-08-08;ESPIGA 90º T.L. BSP 1/2;19/06/2012;31;000742;1;1;15;01;18;4;4,77;00010;N
01;01;20511-08-08;ESPIGA RECTA T.L. BSP 1/2;19/06/2012;31;000742;1;1;15;01;18;4;2,1;00015;N
01;01;3511-08;MANGUERA R2AT 1/2;19/06/2012;31;000742;0,4;0,4;15;01;18;4;9,91;00020;N
01;01;691-06-06;CODO MACHO-H.LOCA BSP;19/06/2012;31;000743;2;2;20;01;18;4;5,91;00005;N
01;01;690-06-06;T H.LOCA LATERAL BSP;19/06/2012;31;000743;1;1;20;01;18;4;6,59;00010;N
01;01;4900;CONST. ESPIGA;19/06/2012;31;000744;2;2;15;01;18;4;9,5;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;19/06/2012;31;000744;2;2;15;01;18;4;1,26;00010;N
01;01;10010-08-08;ESPIGA SOLDABLE 1/2";19/06/2012;31;000744;2;2;15;01;18;4;1,9;00015;N
01;01;3511-08;MANGUERA R2AT 1/2;19/06/2012;31;000744;1,4;1,4;15;01;18;4;9,91;00020;N
01;01;4900;VIROLA;19/06/2012;31;000744;2;2;15;01;18;4;0,3;00025;N
01;01;RP343G16;ACEITE HIDRAULICO EP 68 (20 L.);19/06/2012;31;000745;3;3;20;01;18;4;46,5;00005;N
01;01;99999-09705;GRASA LITIO ENGRASE AUTOM.;19/06/2012;31;000746;1;1;40;01;18;4;112,46;00005;N
01;01;B1L-EG05-AP6X-V1;SENSOR TRUCK;19/06/2012;31;000747;4;4;0;01;18;4;121,12;00005;N
01;01;22511-12-12;ESPIGA RECTA T.L. JIC 3/4-1-1/16;19/06/2012;31;000748;3;3;15;01;18;4;4,3;00005;N
01;01;22591-12-12;ESPIGA 90º T.L. JIC 3/4;19/06/2012;31;000748;1;1;15;01;18;4;7,63;00010;N
01;01;3300-12;CASQUILLO R1AT 3/4;19/06/2012;31;000748;4;4;15;01;18;4;2,13;00015;N
01;01;3511-12;MANGUERA R2AT 3/4;19/06/2012;31;000748;5;5;15;01;18;4;14,57;00020;N
01;02;20Y-54-36113;CRISTAL DELANTERO FIJO;20/06/2012;33;000221;1;1;0;01;18;4;92,67;00005;N
01;01;22541-06-08;RTG 45º 3/4" JIC;20/06/2012;31;000749;1;1;15;01;18;4;4,17;00005;N
01;01;22511-06-06;ESPIGA RECTA T.L. JIC 3/8;20/06/2012;31;000749;1;1;15;01;18;4;1,9;00010;N
01;01;3511-06;MANGUERA R2AT 3/8;20/06/2012;31;000749;0,6;0,6;15;01;18;4;8,44;00015;N
01;01;3300-06;CASQUILLO R1AT R2AT;20/06/2012;31;000749;2;2;15;01;18;4;1,2;00020;N
01;01;7621-06-06;ENCHUFE RAPIDO PARTE HEMBRA 3/8;20/06/2012;32;000325;2;2;30;;;;16,56;00005;N
01;01;4738-BF1358SP;FILTRO GASOIL;20/06/2012;33;000222;3;3;0;01;18;4;34,5;00005;N
01;02;4928-11102687/V;RETEN BUJE RUEDA EJE CENTRAL;20/06/2012;35;000033;1;1;0;;;;148,07;00005;N
01;02;4928-4880627/V;ANILLO DE CIERRE;20/06/2012;35;000033;1;1;0;;;;21,4;00010;N
01;02;4928-943142/V;RETEN;20/06/2012;35;000033;1;1;0;;;;15,5;00015;N
01;02;4928-948642/V;RETEN;20/06/2012;35;000033;1;1;0;;;;25,9;00020;N
01;02;4928-1523124/V;RETEN;20/06/2012;35;000033;1;1;0;;;;22,6;00025;N
01;02;4928-3152027/V;RETEN  GRUPO TRASERO;20/06/2012;35;000033;1;1;0;;;;54,8;00030;N
01;01;2189894;BOBINA SOLENOIDE;20/06/2012;31;000751;1;1;0;01;18;4;122,5;00005;N
01;02;9W8559FN;DIENTE CAT TALLA 55;20/06/2012;33;000223;5;5;0;01;18;4;52,95;00005;N
01;02;1590459BCB;DIENTE CAT J450;20/06/2012;33;000223;-5;-5;0;01;18;4;52,95;00010;N
01;02;1474834;MOTOR CARACOLA CALEFACCION;20/06/2012;33;000224;1;1;0;01;18;4;599,52;00005;N
01;02;4E3273;ABRAZADERA CRUCETA;20/06/2012;33;000224;4;4;0;01;18;4;10,96;00010;N
01;01;3.53X61.90;TORICA NITRILO;20/06/2012;31;000752;1;1;20;01;18;4;1,78;00005;N
01;01;597-08-08;ARANDELA METAL GOMA M-08;20/06/2012;31;000752;16;16;20;01;18;4;0,28;00010;N
01;01;597-12-12;ARANDELA METAL GOMA M-12;20/06/2012;31;000752;20;20;20;01;18;4;0,28;00015;N
01;01;597-16-16;ARANDELA METAL GOMA M-16;20/06/2012;31;000752;12;12;20;01;18;4;0,28;00020;N
01;01;597-14-14;ARANDELA METAL GOMA M-14;20/06/2012;31;000752;8;8;20;01;18;4;0,28;00025;N
01;01;20591-05-04;ESPIGA 90º T.L. BSP 5/16;20/06/2012;31;000753;1;1;15;01;18;4;4,7;00005;N
01;01;20511-05-04;ESPIGA RECTA T.L. BSP 5/16;20/06/2012;31;000753;1;1;15;01;18;4;2,61;00010;N
01;01;500-05;CASQUILLO TEFLON 5/16;20/06/2012;31;000753;2;2;15;01;18;4;1,37;00015;N
01;01;2900-05;MANGUERA TEFLON LISO 5/16;20/06/2012;31;000753;0,25;0,25;15;01;18;4;13,69;00020;N
01;01;4903-1327A471/31;MOTOR DE ARRANQUE;20/06/2012;31;000754;1;1;0;01;18;4;692;00005;N
