CODALM;CODPDT;DOCFEC;DOCSER;DOCNUM;CANPED;CANSER;PREBAS;PREENT;MONEDA;DTOLIN;DTOCAB;CODMOD;PORIMP;CODTER;LINEA;MARSIT;DESPDT;CANASER;SERPRE;NUMPRE;LINPRE
01;5P9418;20/06/2003;03;000199;1;1;18,13;18,13;EU;0;0;01;16;2;8;S;KIT JUNTA ENFRIADOR;0;;;
01;4W5738;20/06/2003;03;000199;5;5;13,43;13,43;EU;0;0;01;16;2;9;S;CASQUILLO BANCADA 3300  STD C 8N8224;0;;;
01;4W5739;20/06/2003;03;000199;4;4;9,15;9,15;EU;0;0;01;16;2;10;S;CASQUILLO BIELA 3300 STD C 8N8220;0;;;
01;2W2621;20/06/2003;03;000199;4;4;15,45;15,45;EU;0;0;01;16;2;11;S;VALVULA ADMISION  3300 TA;0;;;
01;8N0875;20/06/2003;03;000199;4;4;13,23;13,23;EU;0;0;01;16;2;12;S;VALVULAS ESCAPE  3300  TA;0;;;
01;2M7876;20/06/2003;03;000199;8;8;2,5;2,5;EU;0;0;01;16;2;13;S;RETEN DE VALVULA;0;;;
01;7S3206;20/06/2003;03;000199;4;4;1,72;1,72;EU;0;0;01;16;2;14;S;TORICA PRECAMARA;0;;;
01;2S8966;20/06/2003;03;000199;4;4;6,06;6,06;EU;0;0;01;16;2;15;S;KIT ARANDELAS PRECAMARAS;0;;;
01;6I2499;20/06/2003;03;000200;1;1;42,19;42,19;EU;0;0;01;16;3;1;S;CAT FILTRO DE AIRE;0;;;0
01;6I2500;20/06/2003;03;000200;1;1;43,8;43,8;EU;0;0;01;16;3;2;S;CAT FILTRO DE AIRE;0;;;0
01;6I2501;20/06/2003;03;000200;2;2;45,8;45,8;EU;0;0;01;16;3;3;S;CAT FILTRO DE AIRE;0;;;0
01;1R0719;20/06/2003;03;000200;4;4;11,54;11,54;EU;0;0;01;16;3;4;S;CAT FILTRO ACEITE HIDRAULICO O TRANSMISION;0;;;0
01;1R0750;20/06/2003;03;000200;4;4;12,34;12,34;EU;0;0;01;16;3;5;S;CAT FILTRO GAS-OIL C 1P2299;0;;;0
01;1R0739;20/06/2003;03;000200;4;4;10,79;10,79;EU;0;0;01;16;3;6;S;CAT FILTRO ACEITE MOTOR;0;;;0
01;1R0716;20/06/2003;03;000200;2;2;22,35;22,35;EU;0;0;01;16;3;7;S;FILTRO ACEITE MOTOR;0;;;0
01;1R0728;20/06/2003;03;000200;1;1;11,09;11,09;EU;0;0;01;16;3;8;S;FILTRO HIDRAULICO;0;;;0
01;7T8005;20/06/2003;03;000200;1;1;50,79;50,79;EU;0;0;01;16;3;9;S;ANILLA SEGURIDAD;0;;;
01;9P7053;20/06/2003;03;000201;1;1;98,03;98,03;EU;0;0;01;16;2;1;S;ARANDELA EMPUJE;0;;;
01;4D4508;20/06/2003;03;000201;1;1;5,07;5,07;EU;0;0;01;16;2;2;S;TORICA DE CIERRE;0;;;
01;8T0208;20/06/2003;03;000201;1;1;296,62;296,62;EU;0;0;01;16;2;3;S;RETEN;0;;;
01;6K6053;23/06/2003;03;000202;1;1;18,72;18,72;EU;0;0;01;16;2;1;S;BULON 930;0;;;
01;4P3546;26/06/2003;03;000203;1;1;64,11;64,11;EU;0;0;01;16;2;0;S;VALVULA LIMITADORA PRESION ACEITE MOTOR  4N83;0;;;0
01;1W0703;26/06/2003;03;000203;1;1;24,11;24,11;EU;0;0;01;16;2;0;S;RELOJ INDICADOR PRESION GAS -OIL;0;;;0
01;1W0705;26/06/2003;03;000203;1;1;24,11;24,11;EU;0;0;01;16;2;0;S;RELOJ INDICADOR PRESION ACEITE MOTOR;0;;;0
01;1059218;26/06/2003;03;000203;1;1;47;47;EU;0;0;01;16;2;0;S;PISTON COMPRESOR;0;;;0
01;8A2251;26/06/2003;03;000203;1;1;24,6;24,6;EU;0;0;01;16;2;0;S;CAMISA COMPRESOR;0;;;0
01;7N2834;26/06/2003;03;000203;1;1;32,2;32,2;EU;0;0;01;16;2;0;S;JUEGO REPARACION COMPRESOR;0;;;0
01;1052508;27/06/2003;03;000204;1;1;44,16;44,16;EU;0;0;01;16;2;1;S;SANGRADOR BOMBA COMBUSTIBLE C 4N2511;0;;;0
01;91382;01/07/2003;03;000205;1;1;451;451;EU;20;0;01;16;6;0;S;PUNTERO TIPO PICA BRV-32;0;;;0
01;36481;01/07/2003;03;000205;1;1;165;165;EU;20;0;01;16;6;0;S;PUNTERO TIPO PICA STD. 125;0;;;0
01;36114;01/07/2003;03;000205;2;2;12,5;12,5;EU;20;0;01;16;6;0;S;TORNILLO LARGO DEL 125;0;;;0
01;31138;01/07/2003;03;000205;8;8;9,5;9,5;EU;20;0;01;16;6;0;S;TORNILLO CORTO DEL 125;0;;;0
01;28390;01/07/2003;03;000205;10;10;2;2;EU;20;0;01;16;6;0;S;TUERCA TORNILLO DEL 125;0;;;0
01;24824;01/07/2003;03;000205;2;2;12,5;12,5;EU;20;0;01;16;6;0;S;CERROJO 501;0;;;0
01;22681;01/07/2003;03;000205;2;2;1;1;EU;20;0;01;16;6;0;S;MUELLE DEL CERROJO DEL 501;0;;;0
01;7W5389;01/07/2003;03;000206;1;1;39,78;39,78;EU;0;0;01;16;3;0;S;FILTRO PRIMARIO;0;;;0
01;2S1285;01/07/2003;03;000206;1;1;37,18;37,18;EU;0;0;01;16;3;0;S;ELEM. FILTRO SECUNDARIO;0;;;0
01;3E9838;02/07/2003;03;000207;1000;1000;1,72867;1,72867;EU;0;0;01;16;3;0;S;ACEITE MOTOR CAT 15 W 40;0;;;0
01;5P6603;02/07/2003;03;000208;20;20;16,32;16,32;EU;0;0;01;16;3;0;S;ESPARRAGO 980;0;;;0
01;5P2861;02/07/2003;03;000208;1;1;8,44;8,44;EU;0;0;01;16;3;0;S;TORICA;0;;;0
01;9X3977;02/07/2003;03;000208;1;1;9,95;9,95;EU;0;0;01;16;3;0;S;TORICA CUADRADA  C 5K4500;0;;;0
01;1H8278;02/07/2003;03;000208;1;1;6,63;6,63;EU;0;0;01;16;3;0;S;TORICA NITRILO;0;;;0
01;9H0846;02/07/2003;03;000208;2;2;14,85;14,85;EU;0;0;01;16;3;0;S;TORICA;0;;;0
01;1U3302;03/07/2003;03;000209;7;7;9,81;9,81;EU;0;0;01;16;2;1;S;DIENTE T30 LARGO;0;;;
01;1324766;03/07/2003;03;000209;7;7;1,29;1,29;EU;0;0;01;16;2;2;S;PASADOR;0;;;
01;1495733;03/07/2003;03;000209;7;7;2,36;2,36;EU;0;0;01;16;2;3;S;ARANDELA PASADOR;0;;;
01;6S3472;03/07/2003;03;000210;2;2;29,85;29,85;EU;0;0;01;16;2;1;S;BULON 910;0;;;
01;7K0087;03/07/2003;03;000210;2;2;6,93;6,93;EU;0;0;01;16;2;2;S;CASQUILLO;0;;;
01;4S5838;04/07/2003;03;000211;1;1;67,43;67,43;EU;0;0;01;16;3;0;S;PLACA O PLATO;0;;;0
01;0L1558;04/07/2003;03;000211;1;1;2,17;2,17;EU;0;0;01;16;3;0;S;TORNILLO;0;;;0
01;9S3263;07/07/2003;03;000212;2;2;15,32;15,32;EU;0;0;01;16;2;1;S;CAT  FIJA TORNILLOS;0;;;0
01;8Y6311;07/07/2003;03;000213;1;1;25,66;25,66;EU;0;0;01;16;2;0;S;KIT DE FERODOS EMBRAGUE D4;0;;;0
01;3V3478;08/07/2003;03;000214;2;2;126,7;126,7;EU;0;0;01;16;64;0;S;BULONES CAZO        C 9C0624;0;;;0
01;2W7255;08/07/2003;03;000214;1;1;29,39;29,39;EU;0;0;01;16;64;2;S;EJE BOMBA DE AGUA PASA 1725185;0;;;0
01;0951580;07/07/2003;03;000215;2;2;1,01;1,01;EU;0;0;01;16;3;0;S;TORICA;0;;;0
01;0951573;07/07/2003;03;000215;1;1;0,86;0,86;EU;0;0;01;16;3;0;S;TORICA;0;;;0
01;1853985;07/07/2003;03;000215;1;1;21,81;21,81;EU;0;0;01;16;3;0;S;CAT PASTA JUNTAS C    6V6640;0;;;0
01;9W2452;07/07/2003;03;000216;1;1;32,2;32,2;EU;0;0;01;16;2;1;S;DIENTE RIPPER   D9G;0;;;
01;8J2928;09/07/2003;03;000217;6;6;1,65;1,65;EU;0;0;01;16;2;0;S;TORNILLO PORTA DIENTE 950;0;;;0
01;1J3527;09/07/2003;03;000217;6;6;1,58;1,58;EU;0;0;01;16;2;0;S;TORNILLO PORTA DIENTE 950;0;;;0
01;8J2933;09/07/2003;03;000217;12;12;1,02;1,02;EU;0;0;01;16;2;0;S;TUERCA PORTA DIENTE 950;0;;;0
01;1U3302;09/07/2003;03;000217;1;1;8,66;8,66;EU;0;0;01;16;2;0;S;DIENTE T30 LARGO;0;;;0
01;1324766;09/07/2003;03;000217;1;1;1,29;1,29;EU;0;0;01;16;2;5;S;PASADOR DIENTE 950E;0;;;0
01;1495733;09/07/2003;03;000217;1;1;2,36;2,36;EU;0;0;01;16;2;6;S;ARANDELA PASADOR DIENTE 950E;0;;;
01;6S3459;09/07/2003;03;000218;2;2;15,53;15,53;EU;0;0;01;16;2;1;S;CASQUILLO;0;;;
01;5P0093;09/07/2003;03;000218;4;4;3,58;3,58;EU;0;0;01;16;2;2;S;RETEN;0;;;
01;0998139;09/07/2003;03;000219;1;1;24,44;24,44;EU;0;0;01;16;3;0;S;RODAMIENTO RODILLO;0;;;0
01;6I1450;11/07/2003;03;000220;1;1;26,94;26,94;EU;0;0;01;16;3;0;S;CAT FILTRO DE AIRE PRIMARIO CARRETILLA;0;;;0
01;6I1451;11/07/2003;03;000220;1;1;22,48;22,48;EU;0;0;01;16;3;0;S;CAT FILTRO DE AIRE SECUNDARIO CARRETILLA;0;;;0
01;7W2328;11/07/2003;03;000220;2;2;6,56;6,56;EU;0;0;01;16;3;0;S;FILTRO MOTOR CARRETILLA;0;;;0
01;676987;11/07/2003;03;000220;1;1;3,83;3,83;EU;0;0;01;16;3;0;S;CAT FILTRO GAS-OIL CARRETILLA;0;;;0
01;1194740;11/07/2003;03;000220;1;1;12,38;12,38;EU;0;0;01;16;3;0;S;CAT FILTRO TRANSMISION CARRETILLA;0;;;0
01;1090360;11/07/2003;03;000220;1;1;10,94;10,94;EU;0;0;01;16;3;0;S;CAT FILTRO DE HIDRAULICO CARRETILLA;0;;;0
